series_ticker,discovered_via,tier,engine,family,model_output,priced_by,map_notes,event_ticker,market_ticker,title,subtitle,market_status,yes_bid,yes_ask,mid,last_price,volume,open_interest,liquidity_$
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL01USABIH,KXWCCORNERS-26JUL01USABIH-9,9+ corners?,9+ corners,active,0.66,0.68,0.67,0.67,9477.32,7937.98,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL01USABIH,KXWCCORNERS-26JUL01USABIH-8,8+ corners?,8+ corners,active,0.77,0.78,0.775,0.78,3323.62,3266.93,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL01USABIH,KXWCCORNERS-26JUL01USABIH-12,12+ corners?,12+ corners,active,0.32,0.33,0.325,0.33,7399.74,7301.05,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL01USABIH,KXWCCORNERS-26JUL01USABIH-11,11+ corners?,11+ corners,active,0.42,0.43,0.425,0.42,16555.00,16075.15,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL01USABIH,KXWCCORNERS-26JUL01USABIH-10,10+ corners?,10+ corners,active,0.57,0.58,0.575,0.58,11120.88,10955.16,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02ESPAUT,KXWCCORNERS-26JUL02ESPAUT-9,9+ corners?,9+ corners,active,0.57,0.59,0.58,0.6,520.10,520.10,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02ESPAUT,KXWCCORNERS-26JUL02ESPAUT-8,8+ corners?,8+ corners,active,0.68,0.7,0.69,0.7,1727.65,1712.89,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02ESPAUT,KXWCCORNERS-26JUL02ESPAUT-12,12+ corners?,12+ corners,active,0.24,0.26,0.25,0.26,343.00,342.00,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02ESPAUT,KXWCCORNERS-26JUL02ESPAUT-11,11+ corners?,11+ corners,active,0.34,0.36,0.35,0.35,229.00,223.00,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02ESPAUT,KXWCCORNERS-26JUL02ESPAUT-10,10+ corners?,10+ corners,active,0.46,0.48,0.47,0.48,1678.50,1678.50,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02PORCRO,KXWCCORNERS-26JUL02PORCRO-9,9+ corners?,9+ corners,active,0.52,0.55,0.535,0.53,1894.83,1744.23,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02PORCRO,KXWCCORNERS-26JUL02PORCRO-8,8+ corners?,8+ corners,active,0.63,0.65,0.64,0.64,327.07,319.07,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02PORCRO,KXWCCORNERS-26JUL02PORCRO-7,7+ corners?,7+ corners,active,0.74,0.77,0.755,0.77,1364.22,1364.22,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02PORCRO,KXWCCORNERS-26JUL02PORCRO-11,11+ corners?,11+ corners,active,0.28,0.31,0.295,0.32,4988.00,4942.00,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02PORCRO,KXWCCORNERS-26JUL02PORCRO-10,10+ corners?,10+ corners,active,0.39,0.4,0.395,0.4,5686.70,5686.70,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02SUIDZA,KXWCCORNERS-26JUL02SUIDZA-9,9+ corners?,9+ corners,active,0.59,0.6,0.595,0.59,2242.54,2065.80,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02SUIDZA,KXWCCORNERS-26JUL02SUIDZA-8,8+ corners?,8+ corners,active,0.71,0.72,0.715,0.7,2151.53,1900.72,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02SUIDZA,KXWCCORNERS-26JUL02SUIDZA-12,12+ corners?,12+ corners,active,0.25,0.26,0.255,0.26,186.28,186.28,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02SUIDZA,KXWCCORNERS-26JUL02SUIDZA-11,11+ corners?,11+ corners,active,0.35,0.36,0.355,0.35,3290.00,3290.00,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL02SUIDZA,KXWCCORNERS-26JUL02SUIDZA-10,10+ corners?,10+ corners,active,0.47,0.48,0.475,0.48,3778.58,3690.02,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03AUSEGY,KXWCCORNERS-26JUL03AUSEGY-9,9+ corners?,9+ corners,active,0.51,0.52,0.515,0.51,4946.07,4855.85,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03AUSEGY,KXWCCORNERS-26JUL03AUSEGY-8,8+ corners?,8+ corners,active,0.64,0.65,0.645,0.65,3875.39,2923.53,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03AUSEGY,KXWCCORNERS-26JUL03AUSEGY-7,7+ corners?,7+ corners,active,0.75,0.77,0.76,0.74,137.72,132.72,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03AUSEGY,KXWCCORNERS-26JUL03AUSEGY-11,11+ corners?,11+ corners,active,0.28,0.29,0.285,0.29,508.41,508.41,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03AUSEGY,KXWCCORNERS-26JUL03AUSEGY-10,10+ corners?,10+ corners,active,0.39,0.4,0.395,0.4,1547.82,1534.82,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03ARGCPV,KXWCCORNERS-26JUL03ARGCPV-9,9+ corners?,9+ corners,active,0.54,0.58,0.56,0.58,294.00,294.00,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03ARGCPV,KXWCCORNERS-26JUL03ARGCPV-8,8+ corners?,8+ corners,active,0.66,0.69,0.675,0.69,62.82,60.00,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03ARGCPV,KXWCCORNERS-26JUL03ARGCPV-7,7+ corners?,7+ corners,active,0.77,0.79,0.78,0.79,131.44,126.44,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03ARGCPV,KXWCCORNERS-26JUL03ARGCPV-11,11+ corners?,11+ corners,active,0.29,0.32,0.305,0.32,509.60,509.60,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03ARGCPV,KXWCCORNERS-26JUL03ARGCPV-10,10+ corners?,10+ corners,active,0.41,0.44,0.425,0.44,101.97,101.97,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03COLGHA,KXWCCORNERS-26JUL03COLGHA-9,9+ corners?,9+ corners,active,0.54,0.55,0.545,0.55,1842.23,1842.23,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03COLGHA,KXWCCORNERS-26JUL03COLGHA-8,8+ corners?,8+ corners,active,0.64,0.67,0.655,0.67,116.47,116.47,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03COLGHA,KXWCCORNERS-26JUL03COLGHA-7,7+ corners?,7+ corners,active,0.72,0.75,0.735,0.75,96.85,96.85,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03COLGHA,KXWCCORNERS-26JUL03COLGHA-11,11+ corners?,11+ corners,active,0.31,0.32,0.315,0.31,400.00,400.00,0.0000
KXWCCORNERS,catalog,D,none,corners,—,none,OUT OF SCOPE — corners; goals model has no view,KXWCCORNERS-26JUL03COLGHA,KXWCCORNERS-26JUL03COLGHA-10,10+ corners?,10+ corners,active,0.41,0.42,0.415,0.41,76.72,76.72,0.0000
KXWCFASTESTGOAL,catalog,D,none,fastest_goal,—,none,OUT OF SCOPE — trivia,KXWCFASTESTGOAL-26,KXWCFASTESTGOAL-26-1,Will the fastest goal be scored in the 1st minute across all 2026 Men's FIFA World Cup matches?,1st minute,active,0.07,0.16,0.115,0.07,11019.15,5332.30,0.0000
KXWCFIFATOP10,catalog,B,bracket_sim,nontop10_semis,P(a non-top-10 FIFA-ranked team reaches semis),none,EDGE-CANDIDATE — aggregate reach-semis,KXWCFIFATOP10-26SF,KXWCFIFATOP10-26SF-Y,Will any country not ranked in the top 10 of the FIFA Men's World Ranking at the time of issuance reach the semifinals of the 2026 Men's FIFA World Cup?,Any country ranked outside the top 10 of the FIFA Men's World Ranking to reach the semifinals,active,0.61,0.64,0.625,0.62,272489.64,196776.02,0.0000
KXWCFIFATOP10,catalog,B,bracket_sim,nontop10_semis,P(a non-top-10 FIFA-ranked team reaches semis),none,EDGE-CANDIDATE — aggregate reach-semis,KXWCFIFATOP10-26WIN,KXWCFIFATOP10-26WIN-Y,Will the winner of the 2026 Men's FIFA World Cup be any country not ranked in the top 10 of the FIFA Men's World Ranking at the time of issuance?,Any country ranked outside the top 10 of the FIFA Men's World Ranking to win,active,0.09,0.15,0.12,0.15,117275.04,87071.01,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-ZOO,"Will Zoo be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Zoo,active,0.01,0.02,0.015,0.01,2120.76,1456.06,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-WHE,"Will Whenever, Wherever be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?","Whenever, Wherever",active,0.01,0.02,0.015,0.02,1087.99,1085.99,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-WAK,"Will Waka Waka (This Time for Africa) be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Waka Waka (This Time for Africa),active,0.01,0.02,0.015,0.02,4762.48,3754.77,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-VOG,"Will Vogue be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Vogue,active,0.02,0.03,0.025,0.03,2027.46,1290.99,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-TQG,"Will TQG be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",TQG,active,0.03,0.04,0.035,0.03,6312.53,1864.05,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-THE,"Will they don't know 'bout us be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",they don't know 'bout us,active,0.01,0.02,0.015,0.01,1285.89,1281.89,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-SWI,"Will SWIM be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",SWIM,active,0.05,0.07,0.06,0.05,16854.63,8230.39,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-POP,"Will Popular be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Popular,active,0.01,0.02,0.015,0.01,1417.94,1310.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-NOR,"Will NORMAL be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",NORMAL,active,0.01,0.02,0.015,0.01,966.94,856.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-MAT,"Will Material Girl be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Material Girl,active,0.01,0.02,0.015,0.01,794.94,792.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-LOV,"Will Love Sensation be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Love Sensation,active,0.01,0.02,0.015,0.01,880.52,878.52,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-LIKEA,"Will Like a Virgin be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Like a Virgin,active,0.01,0.02,0.015,0.01,796.94,794.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-LIKE,"Will Like a Prayer be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Like a Prayer,active,0.01,0.02,0.015,0.01,1616.73,1614.73,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-LIK,"Will Like Animals be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Like Animals,active,0.01,0.02,0.015,0.01,828.14,794.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-LIF,"Will Life Goes On be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Life Goes On,active,0.01,0.02,0.015,0.01,1680.02,1268.05,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-LAT,"Will La Tortura be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",La Tortura,active,0.01,0.02,0.015,0.01,824.94,792.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-LAI,"Will La Isla Bonita be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",La Isla Bonita,active,0.01,0.02,0.015,0.01,1009.06,891.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-INTO,"Will Into the Groove be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Into the Groove,active,0.01,0.02,0.015,0.02,871.54,816.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-INT,"Will Into the Sun be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Into the Sun,active,0.01,0.02,0.015,0.02,876.94,828.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-IFE,"Will I feel So Free be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",I feel So Free,active,0.01,0.02,0.015,0.01,950.58,875.58,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-HUN,"Will Hung Up be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Hung Up,active,0.01,0.02,0.015,0.01,1042.89,1026.89,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-HOO,"Will Hooligan be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Hooligan,active,0.02,0.03,0.025,0.03,1817.83,1172.70,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-HIPS,"Will Hips Don't Lie be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Hips Don't Lie,active,0.02,0.03,0.025,0.02,6188.67,2175.17,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-GIR,"Will GIRL LIKE ME be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",GIRL LIKE ME,active,0.01,0.02,0.015,0.02,1313.12,835.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-FYA,"Will FYA be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",FYA,active,0.01,0.02,0.015,0.01,1252.88,792.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-FAK,"Will FAKE LOVE be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",FAKE LOVE,active,0.01,0.02,0.015,0.02,1040.33,955.33,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-DYN,"Will Dynamite be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Dynamite,active,0.11,0.16,0.135,0.16,10197.03,8248.69,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-DAI,"Will Dai Dai be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Dai Dai,active,0.37,0.44,0.405,0.44,17712.98,9360.21,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-CHA,"Will Chantaje be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Chantaje,active,0.01,0.02,0.015,0.02,851.33,851.33,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-CAN,"Will Can't Remember to Forget You be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Can't Remember to Forget You,active,0.01,0.02,0.015,0.01,825.94,825.94,0.0000
KXWCFIRSTSONG,catalog,D,none,halftime_song,—,none,OUT OF SCOPE — off-field entertainment,KXWCFIRSTSONG-26JUL20,KXWCFIRSTSONG-26JUL20-BUT,"Will Butter be the first song performed by any of Madonna, Shakira, or BTS (any member of BTS) during the FIFA World Cup 2026 Final Halftime Show scheduled for July 19, 2026 at New York New Jersey Stadium?",Butter,active,0.01,0.02,0.015,0.02,1528.00,1528.00,0.0000
